datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2005-08-16,661.0,99810.1,3.9,100471.1,-0.000199022600011,1.004711,0.0002
2005-08-17,674.0,99810.1,3.9,100484.1,0.00012939044163,1.004841,7e-05
2005-08-18,661.0,99810.1,3.9,100471.1,-0.000129373701909,1.004711,0.0002
2005-08-19,655.0,99810.1,3.9,100465.1,-5.97186653675e-05,1.004651,0.00026
2005-08-22,655.0,99810.1,3.9,100465.1,0.0,1.004651,0.00026
2005-08-23,653.0,99810.1,3.9,100463.1,-1.99074106332e-05,1.004631,0.00028
2005-08-24,654.0,99810.1,3.9,100464.1,9.95390347303e-06,1.004641,0.00027
2005-08-25,658.0,99810.1,3.9,100468.1,3.98152175751e-05,1.004681,0.00023
2005-08-26,653.0,99810.1,3.9,100463.1,-4.97670404835e-05,1.004631,0.00028
2005-08-29,655.0,99810.1,3.9,100465.1,1.99078069461e-05,1.004651,0.00026
2005-08-30,665.0,99810.1,3.9,100475.1,9.95370531658e-05,1.004751,0.00016
2005-08-31,670.0,99810.1,3.9,100480.1,4.97635732635e-05,1.004801,0.00011
2005-09-01,661.0,99810.1,3.9,100471.1,-8.95699745522e-05,1.004711,0.0002
2005-09-02,660.0,99810.1,3.9,100470.1,-9.95311089458e-06,1.004701,0.00021
2005-09-06,697.0,99810.1,3.9,100507.1,0.000368268768519,1.005071,0.0
2005-09-07,695.0,99810.1,3.9,100505.1,-1.9899091706e-05,1.005051,1.99999999999e-05
2005-09-08,711.0,99810.1,3.9,100521.1,0.000159195901501,1.005211,0.0
2005-09-09,733.0,99810.1,3.9,100543.1,0.000218859523025,1.005431,0.0
2005-09-12,734.0,99810.1,3.9,100544.1,9.94598336446e-06,1.005441,0.0
2005-09-13,726.0,99810.1,3.9,100536.1,-7.9567075542e-05,1.005361,8.00000000001e-05
2005-09-14,709.0,99810.1,3.9,100519.1,-0.000169093489801,1.005191,0.00025
2005-09-15,712.0,99810.1,3.9,100522.1,2.98450742198e-05,1.005221,0.00022
2005-09-16,732.0,99810.1,3.9,100542.1,0.000198961223452,1.005421,2.00000000001e-05
2005-09-19,752.0,99810.1,3.9,100562.1,0.000198921645758,1.005621,0.0
2005-09-20,760.0,99810.1,3.9,100570.1,7.95528335227e-05,1.005701,0.0
2005-09-21,744.0,99810.1,3.9,100554.1,-0.000159093010746,1.005541,0.00016
2005-09-22,741.0,99810.1,3.9,100551.1,-2.98346860048e-05,1.005511,0.00019
2005-09-23,760.0,99810.1,3.9,100570.1,0.000188958648886,1.005701,2.22044604925e-16
2005-09-26,769.0,99810.1,3.9,100579.1,8.94898185444e-05,1.005791,0.0
2005-09-27,763.0,99810.1,3.9,100573.1,-5.96545405557e-05,1.005731,5.99999999999e-05
2005-09-28,730.0,99810.1,3.9,100540.1,-0.000328119546877,1.005401,0.00039
2005-09-29,748.0,99810.1,3.9,100558.1,0.000179033042537,1.005581,0.00021
2005-09-30,766.0,99810.1,3.9,100576.1,0.000179000995444,1.005761,3e-05
2005-10-03,778.0,99810.1,3.9,100588.1,0.000119312639882,1.005881,0.0
2005-10-04,768.0,99810.1,3.9,100578.1,-9.94153383949e-05,1.005781,0.0001
2005-10-05,754.0,99810.1,3.9,100564.1,-0.000139195311902,1.005641,0.00024
2005-10-06,739.0,99810.1,3.9,100549.1,-0.000149158596358,1.005491,0.00039
2005-10-07,733.0,99810.1,3.9,100543.1,-5.96723391856e-05,1.005431,0.00045
2005-10-10,720.0,99810.1,3.9,100530.1,-0.000129297783736,1.005301,0.00058
2005-10-11,737.0,99810.1,3.9,100547.1,0.000169103581912,1.005471,0.00041
2005-10-12,704.0,99810.1,3.9,100514.1,-0.000328204393762,1.005141,0.00074
2005-10-13,768.0,99810.1,3.9,100578.1,0.000636726588608,1.005781,9.99999999998e-05
2005-10-14,771.0,99810.1,3.9,100581.1,2.98275668362e-05,1.005811,6.99999999996e-05
2005-10-17,763.0,99810.1,3.9,100573.1,-7.95378058104e-05,1.005731,0.000149999999999
2005-10-18,746.0,99810.1,3.9,100556.1,-0.000169031281724,1.005561,0.000319999999999
2005-10-19,785.0,99810.1,3.9,100595.1,0.000387843203943,1.005951,0.0
2005-10-20,802.0,99810.1,3.9,100612.1,0.000168994314832,1.006121,0.0
2005-10-21,795.0,99810.1,3.9,100605.1,-6.95741367092e-05,1.006051,7e-05
2005-10-24,811.0,99810.1,3.9,100621.1,0.000159037663101,1.006211,0.0
2005-10-25,801.0,99810.1,3.9,100611.1,-9.93827338401e-05,1.006111,0.0001
2005-10-26,815.0,99810.1,3.9,100625.1,0.000139149656449,1.006251,0.0
2005-10-27,792.0,99810.1,3.9,100602.1,-0.00022857120142,1.006021,0.00023
2005-10-28,778.0,99810.1,3.9,100588.1,-0.000139162104966,1.005881,0.00037
2005-10-31,823.0,99810.1,3.9,100633.1,0.000447369022777,1.006331,0.0
2005-11-01,821.0,99810.1,3.9,100631.1,-1.9874176588e-05,1.006311,1.99999999999e-05
2005-11-02,856.0,99810.1,3.9,100666.1,0.000347805002628,1.006661,0.0
2005-11-03,884.0,99810.1,3.9,100694.1,0.000278147261094,1.006941,0.0
2005-11-04,874.0,99810.1,3.9,100684.1,-9.93106845386e-05,1.006841,0.0001
2005-11-07,860.0,99810.1,3.9,100670.1,-0.000139048767382,1.006701,0.00024
2005-11-08,856.0,99810.1,3.9,100666.1,-3.97337441802e-05,1.006661,0.00028
2005-11-09,859.0,99810.1,3.9,100669.1,2.980149226e-05,1.006691,0.00025
2005-11-10,874.0,99810.1,3.9,100684.1,0.000149003020788,1.006841,0.0001
2005-11-11,879.0,99810.1,3.9,100689.1,4.96602740652e-05,1.006891,4.99999999999e-05
2005-11-14,878.0,99810.1,3.9,100688.1,-9.931561609e-06,1.006881,5.99999999999e-05
2005-11-15,890.0,99810.1,3.9,100700.1,0.00011917992295,1.007001,0.0
2005-11-16,928.0,99810.1,3.9,100738.1,0.000377358115831,1.007381,0.0
2005-11-17,922.0,99810.1,3.9,100732.1,-5.95603847998e-05,1.007321,5.99999999999e-05
2005-11-18,922.0,99810.1,3.9,100732.1,0.0,1.007321,5.99999999999e-05
2005-11-21,928.0,99810.1,3.9,100738.1,5.95639324505e-05,1.007381,0.0
2005-11-22,950.0,99810.1,3.9,100760.1,0.000218388077599,1.007601,0.0
2005-11-23,959.0,99810.1,3.9,100769.1,8.93210705428e-05,1.007691,0.0
2005-11-25,991.0,99810.1,3.9,100801.1,0.000317557664006,1.008011,0.0
2005-11-28,995.0,99810.1,3.9,100805.1,3.96821066437e-05,1.008051,0.0
2005-11-29,973.0,99810.1,3.9,100783.1,-0.000218242926201,1.007831,0.00022
2005-11-30,969.0,99810.1,3.9,100779.1,-3.96891939224e-05,1.007791,0.00026
2005-12-01,1023.0,99810.1,3.9,100833.1,0.00053582538443,1.008331,0.0
2005-12-02,1038.0,99810.1,3.9,100848.1,0.000148760674818,1.008481,0.0
2005-12-05,1026.0,99810.1,3.9,100836.1,-0.000118990838697,1.008361,0.00012
2005-12-06,1058.0,99810.1,3.9,100868.1,0.000317346664538,1.008681,0.0
2005-12-07,1056.0,99810.1,3.9,100866.1,-1.98278742238e-05,1.008661,1.99999999999e-05
2005-12-08,1058.0,99810.1,3.9,100868.1,1.98282673762e-05,1.008681,0.0
2005-12-09,1062.0,99810.1,3.9,100872.1,3.96557484477e-05,1.008721,0.0
2005-12-12,1070.0,99810.1,3.9,100880.1,7.93083518633e-05,1.008801,0.0
2005-12-13,1071.0,99810.1,3.9,100881.1,9.91275781836e-06,1.008811,0.0
2005-12-14,1029.0,99810.1,3.9,100839.1,-0.000416331701379,1.008391,0.00042
2005-12-15,1031.0,99810.1,3.9,100841.1,1.98335764598e-05,1.008411,0.0004
2005-12-16,1016.0,99810.1,3.9,100826.1,-0.000148748873227,1.008261,0.00055
2005-12-19,1020.0,99810.1,3.9,100830.1,3.9672267399e-05,1.008301,0.00051
2005-12-20,1030.0,99810.1,3.9,100840.1,9.91767339316e-05,1.008401,0.00041
2005-12-21,1050.0,99810.1,3.9,100860.1,0.000198333797765,1.008601,0.00021
2005-12-22,1057.0,99810.1,3.9,100867.1,6.94030642445e-05,1.008671,0.00014
2005-12-23,1048.0,99810.1,3.9,100858.1,-8.92263185915e-05,1.008581,0.00023
2005-12-27,1060.0,99810.1,3.9,100870.1,0.00011897904085,1.008701,0.00011
2005-12-28,1051.0,99810.1,3.9,100861.1,-8.92236648917e-05,1.008611,0.0002
2005-12-29,1021.0,99810.1,3.9,100831.1,-0.000297438754882,1.008311,0.0005
2005-12-30,1027.0,99810.1,3.9,100837.1,5.95054502033e-05,1.008371,0.00044
2006-01-03,1068.0,99810.1,3.9,100878.1,0.000406596381689,1.008781,3e-05
2006-01-04,1071.0,99810.1,3.9,100881.1,2.97388630437e-05,1.008811,0.0
2006-01-05,1063.0,99810.1,3.9,100873.1,-7.93012764532e-05,1.008731,8.00000000001e-05
2006-01-06,1090.0,99810.1,3.9,100900.1,0.00026766303405,1.009001,0.0
2006-01-09,1086.0,99810.1,3.9,100896.1,-3.96431718105e-05,1.008961,4e-05
2006-01-10,1155.0,99810.1,3.9,100965.1,0.00068387182458,1.009651,0.0
2006-01-11,1199.0,99810.1,3.9,101009.1,0.000435794150652,1.010091,0.0
2006-01-12,1204.0,99810.1,3.9,101014.1,4.95004905499e-05,1.010141,0.0
2006-01-13,1223.0,99810.1,3.9,101033.1,0.000188092553416,1.010331,0.0
2006-01-17,1210.0,99810.1,3.9,101020.1,-0.000128670702968,1.010201,0.00013
2006-01-18,1178.0,99810.1,3.9,100988.1,-0.000316768643072,1.009881,0.00045
2006-01-19,1129.0,99810.1,3.9,100939.1,-0.00048520568265,1.009391,0.00094
2006-01-20,1087.0,99810.1,3.9,100897.1,-0.000416092475562,1.008971,0.00136
2006-01-23,1110.0,99810.1,3.9,100920.1,0.000227955015556,1.009201,0.00113
2006-01-24,1086.0,99810.1,3.9,100896.1,-0.000237811892775,1.008961,0.00137
2006-01-25,1060.0,99810.1,3.9,100870.1,-0.00025769083245,1.008701,0.00163
2006-01-26,1033.0,99810.1,3.9,100843.1,-0.000267670994675,1.008431,0.0019
2006-01-27,1029.0,99810.1,3.9,100839.1,-3.96655794992e-05,1.008391,0.00194
2006-01-30,1071.0,99810.1,3.9,100881.1,0.000416505105658,1.008811,0.00152
2006-01-31,1079.0,99810.1,3.9,100889.1,7.93012764533e-05,1.008891,0.00144
2006-02-01,1077.0,99810.1,3.9,100887.1,-1.98237470649e-05,1.008871,0.00146
2006-02-02,1030.0,99810.1,3.9,100840.1,-0.000465867291259,1.008401,0.00193
2006-02-03,1026.0,99810.1,3.9,100836.1,-3.9666759553e-05,1.008361,0.00197
2006-02-06,961.0,99810.1,3.9,100771.1,-0.000644610412342,1.007711,0.00262
2006-02-07,966.0,99810.1,3.9,100776.1,4.96174002269e-05,1.007761,0.00257
2006-02-08,983.0,99810.1,3.9,100793.1,0.000168690790773,1.007931,0.0024
2006-02-09,928.0,99810.1,3.9,100738.1,-0.000545672273201,1.007381,0.00295
2006-02-10,962.0,99810.1,3.9,100772.1,0.000337508847199,1.007721,0.00261
2006-02-13,924.0,99810.1,3.9,100734.1,-0.000377088499694,1.007341,0.00299
2006-02-14,966.0,99810.1,3.9,100776.1,0.000416939248973,1.007761,0.00257
2006-02-15,989.0,99810.1,3.9,100799.1,0.000228228716928,1.007991,0.00234
2006-02-16,1008.0,99810.1,3.9,100818.1,0.000188493746472,1.008181,0.00215
2006-02-17,1004.0,99810.1,3.9,100814.1,-3.96754154264e-05,1.008141,0.00219
2006-02-21,987.0,99810.1,3.9,100797.1,-0.000168627205917,1.007971,0.00236
2006-02-22,1019.0,99810.1,3.9,100829.1,0.000317469451006,1.008291,0.00204
2006-02-23,1025.0,99810.1,3.9,100835.1,5.95066305262e-05,1.008351,0.00198
2006-02-24,1021.0,99810.1,3.9,100831.1,-3.96687264653e-05,1.008311,0.00202
2006-02-27,1014.0,99810.1,3.9,100824.1,-6.94230252373e-05,1.008241,0.00209
2006-02-28,978.0,99810.1,3.9,100788.1,-0.000357057489231,1.007881,0.00245
2006-03-01,987.0,99810.1,3.9,100797.1,8.92962562049e-05,1.007971,0.00236
2006-03-02,994.0,99810.1,3.9,100804.1,6.94464424076e-05,1.008041,0.00229
2006-03-03,967.0,99810.1,3.9,100777.1,-0.000267846248317,1.007771,0.00256
2006-03-06,935.0,99810.1,3.9,100745.1,-0.00031753245529,1.007451,0.00288
2006-03-07,947.0,99810.1,3.9,100757.1,0.000119112492816,1.007571,0.00276
2006-03-08,938.0,99810.1,3.9,100748.1,-8.93237300399e-05,1.007481,0.00285
2006-03-09,913.0,99810.1,3.9,100723.1,-0.000248143637448,1.007231,0.0031
2006-03-10,903.0,99810.1,3.9,100713.1,-9.92820911986e-05,1.007131,0.0032
2006-03-13,938.0,99810.1,3.9,100748.1,0.000347521821888,1.007481,0.00285
2006-03-14,962.0,99810.1,3.9,100772.1,0.00023821789195,1.007721,0.00261
2006-03-15,946.0,99810.1,3.9,100756.1,-0.000158774105134,1.007561,0.00277
2006-03-16,919.0,99810.1,3.9,100729.1,-0.000267973849722,1.007291,0.00304
2006-03-17,924.0,99810.1,3.9,100734.1,4.96380886954e-05,1.007341,0.00299
2006-03-20,914.0,99810.1,3.9,100724.1,-9.92712497555e-05,1.007241,0.00309
2006-03-21,883.0,99810.1,3.9,100693.1,-0.000307771427096,1.006931,0.0034
2006-03-22,881.0,99810.1,3.9,100691.1,-1.9862334162e-05,1.006911,0.00342
2006-03-23,859.0,99810.1,3.9,100669.1,-0.000218490015503,1.006691,0.00364
2006-03-24,857.0,99810.1,3.9,100667.1,-1.98670694384e-05,1.006671,0.00366
2006-03-27,850.0,99810.1,3.9,100660.1,-6.95361245133e-05,1.006601,0.00373
2006-03-28,839.0,99810.1,3.9,100649.1,-0.000109278651621,1.006491,0.00384
2006-03-29,890.0,99810.1,3.9,100700.1,0.000506710939293,1.007001,0.00333
2006-03-30,896.0,99810.1,3.9,100706.1,5.95828603944e-05,1.007061,0.00327
2006-03-31,896.0,99810.1,3.9,100706.1,0.0,1.007061,0.00327
2006-04-03,895.0,99810.1,3.9,100705.1,-9.92988508142e-06,1.007051,0.00328
2006-04-04,874.0,99810.1,3.9,100684.1,-0.000208529657386,1.006841,0.00349
2006-04-05,960.0,99810.1,3.9,100770.1,0.00085415671392,1.007701,0.00263
2006-04-06,1018.0,99810.1,3.9,100828.1,0.000575567554265,1.008281,0.00205
2006-04-07,997.0,99810.1,3.9,100807.1,-0.000208275272469,1.008071,0.00226
2006-04-10,981.0,99810.1,3.9,100791.1,-0.00015871897912,1.007911,0.00242
2006-04-11,971.0,99810.1,3.9,100781.1,-9.92151092706e-05,1.007811,0.00252
2006-04-12,953.0,99810.1,3.9,100763.1,-0.000178604916993,1.007631,0.0027
2006-04-13,950.0,99810.1,3.9,100760.1,-2.97728037347e-05,1.007601,0.00273
2006-04-17,926.0,99810.1,3.9,100736.1,-0.000238189521447,1.007361,0.00297
2006-04-18,946.0,99810.1,3.9,100756.1,0.000198538557677,1.007561,0.00277
2006-04-19,938.0,99810.1,3.9,100748.1,-7.93996591769e-05,1.007481,0.00285
2006-04-20,966.0,99810.1,3.9,100776.1,0.000277920873942,1.007761,0.00257
2006-04-21,958.0,99810.1,3.9,100768.1,-7.93839015402e-05,1.007681,0.00265
2006-04-24,939.0,99810.1,3.9,100749.1,-0.00018855173413,1.007491,0.00284
2006-04-25,945.0,99810.1,3.9,100755.1,5.95538818708e-05,1.007551,0.00278
2006-04-26,974.0,99810.1,3.9,100784.1,0.000287826621183,1.007841,0.00249
2006-04-27,991.0,99810.1,3.9,100801.1,0.000168677400503,1.008011,0.00232
2006-04-28,1006.0,99810.1,3.9,100816.1,0.000148807899914,1.008161,0.00217
2006-05-01,994.0,99810.1,3.9,100804.1,-0.000119028607534,1.008041,0.00229
2006-05-02,1023.0,99810.1,3.9,100833.1,0.000287686711156,1.008331,0.002
2006-05-03,1016.0,99810.1,3.9,100826.1,-6.94216482484e-05,1.008261,0.00207
2006-05-04,1016.0,99810.1,3.9,100826.1,0.0,1.008261,0.00207
2006-05-05,1027.0,99810.1,3.9,100837.1,0.000109098735347,1.008371,0.00196
2006-05-08,1027.0,99810.1,3.9,100837.1,0.0,1.008371,0.00196
2006-05-09,1015.0,99810.1,3.9,100825.1,-0.000119003819031,1.008251,0.00208
2006-05-10,1009.0,99810.1,3.9,100819.1,-5.95089913127e-05,1.008191,0.00214
2006-05-11,974.0,99810.1,3.9,100784.1,-0.000347156441587,1.007841,0.00249
2006-05-12,967.0,99810.1,3.9,100777.1,-6.9455400207e-05,1.007771,0.00256
2006-05-15,968.0,99810.1,3.9,100778.1,9.92288922785e-06,1.007781,0.00255
2006-05-16,928.0,99810.1,3.9,100738.1,-0.000396911630602,1.007381,0.00295
2006-05-17,932.0,99810.1,3.9,100742.1,3.97069231999e-05,1.007421,0.00291
2006-05-18,903.0,99810.1,3.9,100713.1,-0.000287863763015,1.007131,0.0032
2006-05-19,922.0,99810.1,3.9,100732.1,0.000188654703311,1.007321,0.00301
2006-05-22,905.0,99810.1,3.9,100715.1,-0.000168764475276,1.007151,0.00318
2006-05-23,902.0,99810.1,3.9,100712.1,-2.97869932115e-05,1.007121,0.00321
2006-05-24,905.0,99810.1,3.9,100715.1,2.97878805029e-05,1.007151,0.00318
2006-05-25,919.0,99810.1,3.9,100729.1,0.000139005968321,1.007291,0.00304
2006-05-26,908.0,99810.1,3.9,100718.1,-0.00010920379513,1.007181,0.00315
2006-05-30,875.0,99810.1,3.9,100685.1,-0.000327647165703,1.006851,0.00348
2006-05-31,854.0,99810.1,3.9,100664.1,-0.000208571079534,1.006641,0.00369
2006-06-01,888.0,99810.1,3.9,100698.1,0.000337756956055,1.006981,0.00335
2006-06-02,881.0,99810.1,3.9,100691.1,-6.95147177554e-05,1.006911,0.00342
2006-06-05,857.0,99810.1,3.9,100667.1,-0.000238352744185,1.006671,0.00366
2006-06-06,853.0,99810.1,3.9,100663.1,-3.97349282933e-05,1.006631,0.0037
2006-06-07,837.0,99810.1,3.9,100647.1,-0.000158946028882,1.006471,0.00386
2006-06-08,868.0,99810.1,3.9,100678.1,0.000308006887431,1.006781,0.00355
2006-06-09,846.0,99810.1,3.9,100656.1,-0.000218518227897,1.006561,0.00377
2006-06-12,814.0,99810.1,3.9,100624.1,-0.000317914165162,1.006241,0.00409
2006-06-13,833.0,99810.1,3.9,100643.1,0.000188821564615,1.006431,0.0039
2006-06-14,823.0,99810.1,3.9,100633.1,-9.93610093489e-05,1.006331,0.004
2006-06-15,848.0,99810.1,3.9,100658.1,0.00024842720735,1.006581,0.00375
2006-06-16,822.0,99810.1,3.9,100632.1,-0.000258300126865,1.006321,0.00401
2006-06-19,817.0,99810.1,3.9,100627.1,-4.96859352036e-05,1.006271,0.00406
2006-06-20,821.0,99810.1,3.9,100631.1,3.97507232148e-05,1.006311,0.00402
2006-06-21,827.0,99810.1,3.9,100637.1,5.96237147363e-05,1.006371,0.00396
2006-06-22,851.0,99810.1,3.9,100661.1,0.000238480639844,1.006611,0.00372
2006-06-23,840.0,99810.1,3.9,100650.1,-0.000109277566011,1.006501,0.00383
2006-06-26,843.0,99810.1,3.9,100653.1,2.98062297006e-05,1.006531,0.0038
2006-06-27,820.0,99810.1,3.9,100630.1,-0.000228507616755,1.006301,0.00403
2006-06-28,800.0,99810.1,3.9,100610.1,-0.0001987476908,1.006101,0.00423
2006-06-29,842.0,99810.1,3.9,100652.1,0.000417453118524,1.006521,0.00381
2006-06-30,818.0,99810.1,3.9,100628.1,-0.000238445099506,1.006281,0.00405
2006-07-03,828.0,99810.1,3.9,100638.1,9.93758204717e-05,1.006381,0.00395
2006-07-05,814.0,99810.1,3.9,100624.1,-0.000139112324259,1.006241,0.00409
2006-07-06,797.0,99810.1,3.9,100607.1,-0.000168945610445,1.006071,0.00426
2006-07-07,791.0,99810.1,3.9,100601.1,-5.96379380779e-05,1.006011,0.00432
2006-07-10,786.0,99810.1,3.9,100596.1,-4.97012458114e-05,1.005961,0.00437
2006-07-11,795.0,99810.1,3.9,100605.1,8.94666890665e-05,1.006051,0.00428
2006-07-12,757.0,99810.1,3.9,100567.1,-0.000377714449864,1.005671,0.00466
2006-07-13,746.0,99810.1,3.9,100556.1,-0.000109379707678,1.005561,0.00477
2006-07-14,724.0,99810.1,3.9,100534.1,-0.000218783345814,1.005341,0.00499
2006-07-17,748.0,99810.1,3.9,100558.1,0.000238724969936,1.005581,0.00475
2006-07-18,756.0,99810.1,3.9,100566.1,7.95559979754e-05,1.005661,0.00467
2006-07-19,773.0,99810.1,3.9,100583.1,0.000169043047309,1.005831,0.0045
2006-07-20,864.0,99810.1,3.9,100674.1,0.000904724551142,1.006741,0.00359
2006-07-21,867.0,99810.1,3.9,100677.1,2.97991241045e-05,1.006771,0.00356
2006-07-24,877.0,99810.1,3.9,100687.1,9.93274538104e-05,1.006871,0.00346
2006-07-25,885.0,99810.1,3.9,100695.1,7.94540710776e-05,1.006951,0.00338
2006-07-26,912.0,99810.1,3.9,100722.1,0.000268136185375,1.007221,0.00311
2006-07-27,906.0,99810.1,3.9,100716.1,-5.9569846141e-05,1.007161,0.00317
2006-07-28,937.0,99810.1,3.9,100747.1,0.000307795873748,1.007471,0.00286
2006-07-31,971.0,99810.1,3.9,100781.1,0.000337478696657,1.007811,0.00252
2006-08-01,960.0,99810.1,3.9,100770.1,-0.000109147449274,1.007701,0.00263
2006-08-02,974.0,99810.1,3.9,100784.1,0.000138930099305,1.007841,0.00249
2006-08-03,994.0,99810.1,3.9,100804.1,0.000198444000591,1.008041,0.00229
2006-08-04,976.0,99810.1,3.9,100786.1,-0.000178564165545,1.007861,0.00247
2006-08-07,960.0,99810.1,3.9,100770.1,-0.000158752050134,1.007701,0.00263
2006-08-08,925.0,99810.1,3.9,100735.1,-0.000347325248263,1.007351,0.00298
2006-08-09,908.0,99810.1,3.9,100718.1,-0.000168759449288,1.007181,0.00315
2006-08-10,915.0,99810.1,3.9,100725.1,6.95009139371e-05,1.007251,0.00308
2006-08-11,909.0,99810.1,3.9,100719.1,-5.95680719105e-05,1.007191,0.00314
2006-08-14,913.0,99810.1,3.9,100723.1,3.97144136515e-05,1.007231,0.0031
2006-08-15,949.0,99810.1,3.9,100759.1,0.000357415528315,1.007591,0.00274
2006-08-16,971.0,99810.1,3.9,100781.1,0.000218342561615,1.007811,0.00252
2006-08-17,966.0,99810.1,3.9,100776.1,-4.96124769426e-05,1.007761,0.00257
2006-08-18,970.0,99810.1,3.9,100780.1,3.96919507701e-05,1.007801,0.00253
2006-08-21,951.0,99810.1,3.9,100761.1,-0.000188529283063,1.007611,0.00272
2006-08-22,966.0,99810.1,3.9,100776.1,0.000148866973465,1.007761,0.00257
2006-08-23,962.0,99810.1,3.9,100772.1,-3.969195077e-05,1.007721,0.00261
2006-08-24,969.0,99810.1,3.9,100779.1,6.94636709961e-05,1.007791,0.00254
2006-08-25,982.0,99810.1,3.9,100792.1,0.000128994999955,1.007921,0.00241
2006-08-28,957.0,99810.1,3.9,100767.1,-0.000248035312291,1.007671,0.00266
2006-08-29,950.0,99810.1,3.9,100760.1,-6.94671177398e-05,1.007601,0.00273
2006-08-30,957.0,99810.1,3.9,100767.1,6.94719437555e-05,1.007671,0.00266
2006-08-31,969.0,99810.1,3.9,100779.1,0.000119086487554,1.007791,0.00254
2006-09-01,977.0,99810.1,3.9,100787.1,7.93815384341e-05,1.007871,0.00246
2006-09-05,1021.0,99810.1,3.9,100831.1,0.000436563806281,1.008311,0.00202
2006-09-06,1000.0,99810.1,3.9,100810.1,-0.000208269075712,1.008101,0.00223
2006-09-07,1040.0,99810.1,3.9,100850.1,0.000396785639534,1.008501,0.00183
2006-09-08,1036.0,99810.1,3.9,100846.1,-3.96628263135e-05,1.008461,0.00187
2006-09-11,1036.0,99810.1,3.9,100846.1,0.0,1.008461,0.00187
2006-09-12,1038.0,99810.1,3.9,100848.1,1.98321997578e-05,1.008481,0.00185
2006-09-13,1060.0,99810.1,3.9,100870.1,0.000218149870945,1.008701,0.00163
2006-09-14,1060.0,99810.1,3.9,100870.1,0.0,1.008701,0.00163
2006-09-15,1059.0,99810.1,3.9,100869.1,-9.91374054349e-06,1.008691,0.00164
2006-09-18,1056.0,99810.1,3.9,100866.1,-2.97415164803e-05,1.008661,0.00167
2006-09-19,1054.0,99810.1,3.9,100864.1,-1.98282673762e-05,1.008641,0.00169
2006-09-20,1075.0,99810.1,3.9,100885.1,0.000208200935714,1.008851,0.00148
2006-09-21,1066.0,99810.1,3.9,100876.1,-8.92103987605e-05,1.008761,0.00157
2006-09-22,1043.0,99810.1,3.9,100853.1,-0.000228002470357,1.008531,0.0018
2006-09-25,1082.0,99810.1,3.9,100892.1,0.000386701053314,1.008921,0.00141
2006-09-26,1109.0,99810.1,3.9,100919.1,0.000267612627748,1.009191,0.00114
2006-09-27,1092.0,99810.1,3.9,100902.1,-0.000168451759875,1.009021,0.00131
2006-09-28,1100.0,99810.1,3.9,100910.1,7.92847720712e-05,1.009101,0.00123
2006-09-29,1100.0,99810.1,3.9,100910.1,0.0,1.009101,0.00123
2006-10-02,1069.0,99810.1,3.9,100879.1,-0.000307204135166,1.008791,0.00154
2006-10-03,1058.0,99810.1,3.9,100868.1,-0.000109041416904,1.008681,0.00165
2006-10-04,1077.0,99810.1,3.9,100887.1,0.000188364805127,1.008871,0.00146
2006-10-05,1069.0,99810.1,3.9,100879.1,-7.92965602143e-05,1.008791,0.00154
2006-10-06,1060.0,99810.1,3.9,100870.1,-8.92157047396e-05,1.008701,0.00163
2006-10-09,1066.0,99810.1,3.9,100876.1,5.94824432611e-05,1.008761,0.00157
2006-10-10,1054.0,99810.1,3.9,100864.1,-0.000118957810621,1.008641,0.00169
2006-10-11,1046.0,99810.1,3.9,100856.1,-7.93146421769e-05,1.008561,0.00177
2006-10-12,1075.0,99810.1,3.9,100885.1,0.000287538383895,1.008851,0.00148
2006-10-13,1072.0,99810.1,3.9,100882.1,-2.97367995868e-05,1.008821,0.00151
2006-10-16,1077.0,99810.1,3.9,100887.1,4.9562806484e-05,1.008871,0.00146
2006-10-17,1061.0,99810.1,3.9,100871.1,-0.000158593120429,1.008711,0.00162
2006-10-18,1065.0,99810.1,3.9,100875.1,3.96545690491e-05,1.008751,0.00158
2006-10-19,1128.0,99810.1,3.9,100938.1,0.000624534696868,1.009381,0.00095
2006-10-20,1142.0,99810.1,3.9,100952.1,0.000138698865939,1.009521,0.00081
2006-10-23,1164.0,99810.1,3.9,100974.1,0.000217925134792,1.009741,0.00059
2006-10-24,1158.0,99810.1,3.9,100968.1,-5.94211783022e-05,1.009681,0.00065
2006-10-25,1167.0,99810.1,3.9,100977.1,8.91370640825e-05,1.009771,0.00056
2006-10-26,1174.0,99810.1,3.9,100984.1,6.93226484025e-05,1.009841,0.00049
2006-10-27,1149.0,99810.1,3.9,100959.1,-0.000247563725379,1.009591,0.00074
2006-10-30,1149.0,99810.1,3.9,100959.1,0.0,1.009591,0.00074
2006-10-31,1158.0,99810.1,3.9,100968.1,8.91450102072e-05,1.009681,0.00065
2006-11-01,1131.0,99810.1,3.9,100941.1,-0.000267411192248,1.009411,0.00092
2006-11-02,1128.0,99810.1,3.9,100938.1,-2.97203022357e-05,1.009381,0.00095
2006-11-03,1118.0,99810.1,3.9,100928.1,-9.90706185275e-05,1.009281,0.00105
2006-11-06,1139.0,99810.1,3.9,100949.1,0.000208068912424,1.009491,0.00084
2006-11-07,1150.0,99810.1,3.9,100960.1,0.00010896580554,1.009601,0.00073
2006-11-08,1178.0,99810.1,3.9,100988.1,0.000277337284729,1.009881,0.00045
