datetime,MTB,cash,commission,total,returns,equity_curve,drawdown
2004-04-13,8619.0,92062.7,1.3,100681.7,-0.00179451868728,1.006817,0.01236
2004-04-14,8551.0,92062.7,1.3,100613.7,-0.00067539582665,1.006137,0.01304
2004-04-15,8638.0,92062.7,1.3,100700.7,0.000864693376747,1.007007,0.01217
2004-04-16,8770.0,92062.7,1.3,100832.7,0.00131081511846,1.008327,0.01085
2004-04-19,8629.0,92062.7,1.3,100691.7,-0.0013983558905,1.006917,0.01226
2004-04-20,8386.0,92062.7,1.3,100448.7,-0.00241330715441,1.004487,0.01469
2004-04-21,8337.0,92062.7,1.3,100399.7,-0.000487811191185,1.003997,0.01518
2004-04-22,8550.0,92062.7,1.3,100612.7,0.00212152028343,1.006127,0.01305
2004-04-23,8460.0,92062.7,1.3,100522.7,-0.000894519280369,1.005227,0.01395
2004-04-26,8478.0,92062.7,1.3,100540.7,0.000179064032303,1.005407,0.01377
2004-04-27,8533.0,92062.7,1.3,100595.7,0.000547042143132,1.005957,0.01322
2004-04-28,8414.0,92062.7,1.3,100476.7,-0.0011829531481,1.004767,0.01441
2004-04-29,8445.0,92062.7,1.3,100507.7,0.000308529241108,1.005077,0.0141
2004-04-30,8500.0,92062.7,1.3,100562.7,0.000547221755149,1.005627,0.01355
2004-05-03,8604.0,92062.7,1.3,100666.7,0.0010341806654,1.006667,0.01251
2004-05-04,8648.0,92062.7,1.3,100710.7,0.000437085947985,1.007107,0.01207
2004-05-05,8848.0,92062.7,1.3,100910.7,0.00198588630602,1.009107,0.01007
2004-05-06,8779.0,92062.7,1.3,100841.7,-0.000683772880378,1.008417,0.01076
2004-05-07,8563.0,92062.7,1.3,100625.7,-0.00214197102984,1.006257,0.01292
2004-05-10,8441.0,92062.7,1.3,100503.7,-0.00121241392606,1.005037,0.01414
2004-05-11,8478.0,92062.7,1.3,100540.7,0.000368145650359,1.005407,0.01377
2004-05-12,8486.0,92062.7,1.3,100548.7,7.95697662737e-05,1.005487,0.01369
2004-05-13,8554.0,92062.7,1.3,100616.7,0.000676289201153,1.006167,0.01301
2004-05-14,8579.0,92062.7,1.3,100641.7,0.000248467699696,1.006417,0.01276
2004-05-17,8502.0,92062.7,1.3,100564.7,-0.000765090414808,1.005647,0.01353
2004-05-18,8590.0,92062.7,1.3,100652.7,0.0008750585444,1.006527,0.01265
2004-05-19,8585.0,92062.7,1.3,100647.7,-4.96757662736e-05,1.006477,0.0127
2004-05-20,8644.0,92062.7,1.3,100706.7,0.000586203162119,1.007067,0.01211
2004-05-21,8667.0,92062.7,1.3,100729.7,0.000228385996165,1.007297,0.01188
2004-05-24,8693.0,92062.7,1.3,100755.7,0.000258116523726,1.007557,0.01162
2004-05-25,8840.0,92062.7,1.3,100902.7,0.00145897452948,1.009027,0.01015
2004-05-26,9038.0,92062.7,1.3,101100.7,0.0019622864403,1.011007,0.00817
2004-05-27,9048.0,92062.7,1.3,101110.7,9.89112835026e-05,1.011107,0.00807
2004-05-28,9057.0,92062.7,1.3,101119.7,8.90113509253e-05,1.011197,0.00798
2004-06-01,9056.0,92062.7,1.3,101118.7,-9.88926984558e-06,1.011187,0.00799
2004-06-02,9089.0,92062.7,1.3,101151.7,0.000326349132257,1.011517,0.00766
2004-06-03,9060.0,92062.7,1.3,101122.7,-0.000286698098005,1.011227,0.00795
2004-06-04,9167.0,92062.7,1.3,101229.7,0.00105812048136,1.012297,0.00688
2004-06-07,9221.0,92062.7,1.3,101283.7,0.000533440284818,1.012837,0.00634
2004-06-08,9252.0,92062.7,1.3,101314.7,0.000306070966997,1.013147,0.00603
2004-06-09,9187.0,92062.7,1.3,101249.7,-0.000641565340469,1.012497,0.00668
2004-06-10,9205.0,92062.7,1.3,101267.7,0.000177778304528,1.012677,0.0065
2004-06-14,8989.0,92062.7,1.3,101051.7,-0.00213296046025,1.010517,0.00866
2004-06-15,8865.0,92062.7,1.3,100927.7,-0.00122709464561,1.009277,0.0099
2004-06-16,8920.0,92062.7,1.3,100982.7,0.000544944549415,1.009827,0.00935
2004-06-17,8901.0,92062.7,1.3,100963.7,-0.000188151039733,1.009637,0.00954
2004-06-18,8875.0,92062.7,1.3,100937.7,-0.00025751829618,1.009377,0.0098
2004-06-21,8870.0,92062.7,1.3,100932.7,-4.95355055643e-05,1.009327,0.00985
2004-06-22,8891.0,92062.7,1.3,100953.7,0.000208059429699,1.009537,0.00964
2004-06-23,8907.0,92062.7,1.3,100969.7,0.000158488495221,1.009697,0.00948
2004-06-24,8878.0,92062.7,1.3,100940.7,-0.000287214877335,1.009407,0.00977
2004-06-25,8820.0,92062.7,1.3,100882.7,-0.00057459478684,1.008827,0.01035
2004-06-28,8823.0,92062.7,1.3,100885.7,2.97375070255e-05,1.008857,0.01032
2004-06-29,8735.0,92062.7,1.3,100797.7,-0.000872274266819,1.007977,0.0112
2004-06-30,8730.0,92062.7,1.3,100792.7,-4.96043064475e-05,1.007927,0.01125
2004-07-01,8708.0,92062.7,1.3,100770.7,-0.00021826977549,1.007707,0.01147
2004-07-02,8803.0,92062.7,1.3,100865.7,0.000942734346392,1.008657,0.01052
2004-07-06,8732.0,92062.7,1.3,100794.7,-0.000703906283305,1.007947,0.01123
2004-07-07,8806.0,92062.7,1.3,100868.7,0.000734165586087,1.008687,0.01049
2004-07-08,8773.0,92062.7,1.3,100835.7,-0.00032715797864,1.008357,0.01082
2004-07-09,8790.0,92062.7,1.3,100852.7,0.000168591084308,1.008527,0.01065
2004-07-12,9160.0,92062.7,1.3,101222.7,0.00366871685141,1.012227,0.00695
2004-07-13,9248.0,92062.7,1.3,101310.7,0.000869370210437,1.013107,0.00607
2004-07-14,9361.0,92062.7,1.3,101423.7,0.0011153807051,1.014237,0.00494
2004-07-15,9260.0,92062.7,1.3,101322.7,-0.000995822475418,1.013227,0.00595
2004-07-16,9361.0,92062.7,1.3,101423.7,0.000996815126324,1.014237,0.00494
2004-07-19,9320.0,92062.7,1.3,101382.7,-0.000404244767249,1.013827,0.00535
2004-07-20,9410.0,92062.7,1.3,101472.7,0.000887725420609,1.014727,0.00445
2004-07-21,9335.0,92062.7,1.3,101397.7,-0.00073911505262,1.013977,0.0052
2004-07-22,9347.0,92062.7,1.3,101409.7,0.00011834587964,1.014097,0.00508
2004-07-23,9302.0,92062.7,1.3,101364.7,-0.000443744533314,1.013647,0.00553
2004-07-26,9327.0,92062.7,1.3,101389.7,0.000246634183301,1.013897,0.00528
2004-07-27,9357.0,92062.7,1.3,101419.7,0.000295888043855,1.014197,0.00498
2004-07-28,9270.0,92062.7,1.3,101332.7,-0.00085782150805,1.013327,0.00585
2004-07-29,9345.0,92062.7,1.3,101407.7,0.000740136204799,1.014077,0.0051
2004-07-30,9323.0,92062.7,1.3,101385.7,-0.000216946050448,1.013857,0.00532
2004-08-02,9619.0,92062.7,1.3,101681.7,0.00291954388045,1.016817,0.00236
2004-08-03,9473.0,92062.7,1.3,101535.7,-0.0014358532558,1.015357,0.00382
2004-08-04,9455.0,92062.7,1.3,101517.7,-0.000177277548685,1.015177,0.004
2004-08-05,9357.0,92062.7,1.3,101419.7,-0.000965348899749,1.014197,0.00498
2004-08-06,9257.0,92062.7,1.3,101319.7,-0.000986001733391,1.013197,0.00598
2004-08-09,9290.0,92062.7,1.3,101352.7,0.000325701714474,1.013527,0.00565
2004-08-10,9500.0,92062.7,1.3,101562.7,0.00207197242895,1.015627,0.00355
2004-08-11,9460.0,92062.7,1.3,101522.7,-0.000393845378274,1.015227,0.00395
2004-08-12,9460.0,92062.7,1.3,101522.7,0.0,1.015227,0.00395
2004-08-13,9434.0,92062.7,1.3,101496.7,-0.000256100359821,1.014967,0.00421
2004-08-16,9600.0,92062.7,1.3,101662.7,0.00163552115488,1.016627,0.00255
2004-08-17,9622.0,92062.7,1.3,101684.7,0.000216401885844,1.016847,0.00233
2004-08-18,9843.0,92062.7,1.3,101905.7,0.00217338498319,1.019057,0.000120000000001
2004-08-19,9593.0,92062.7,1.3,101655.7,-0.0024532484444,1.016557,0.00262
2004-08-20,9635.0,92062.7,1.3,101697.7,0.00041315932112,1.016977,0.0022
2004-08-23,9600.0,92062.7,1.3,101662.7,-0.000344157242494,1.016627,0.00255
2004-08-24,9666.0,92062.7,1.3,101728.7,0.000649205657532,1.017287,0.00189
2004-08-25,9840.0,92062.7,1.3,101902.7,0.00171043176606,1.019027,0.000150000000001
2004-08-26,9800.0,92062.7,1.3,101862.7,-0.000392531306825,1.018627,0.00055
2004-08-27,9756.0,92062.7,1.3,101818.7,-0.000431953992973,1.018187,0.00099
2004-08-30,9649.0,92062.7,1.3,101711.7,-0.00105088750888,1.017117,0.00206
2004-08-31,9498.0,92062.7,1.3,101560.7,-0.00148458830203,1.015607,0.00357
2004-09-01,9496.0,92062.7,1.3,101558.7,-1.96926567068e-05,1.015587,0.00359
2004-09-02,9596.0,92062.7,1.3,101658.7,0.000984652225757,1.016587,0.00259
2004-09-03,9600.0,92062.7,1.3,101662.7,3.93473455789e-05,1.016627,0.00255
2004-09-07,9798.0,92062.7,1.3,101860.7,0.0019476169726,1.018607,0.00057
2004-09-08,9580.0,92062.7,1.3,101642.7,-0.00214017771329,1.016427,0.00275
2004-09-09,9537.0,92062.7,1.3,101599.7,-0.000423050548638,1.015997,0.00318
2004-09-10,9595.0,92062.7,1.3,101657.7,0.000570867827366,1.016577,0.0026
2004-09-13,9596.0,92062.7,1.3,101658.7,9.83693315892e-06,1.016587,0.00259
2004-09-14,9501.0,92062.7,1.3,101563.7,-0.000934499457498,1.015637,0.00354
2004-09-15,9534.0,92062.7,1.3,101596.7,0.000324919237877,1.015967,0.00321
2004-09-16,9582.0,92062.7,1.3,101644.7,0.000472456290411,1.016447,0.00273
2004-09-17,9634.0,92062.7,1.3,101696.7,0.000511585945947,1.016967,0.00221
2004-09-20,9490.0,92062.7,1.3,101552.7,-0.00141597514964,1.015527,0.00365
2004-09-21,9485.0,92062.7,1.3,101547.7,-4.92355200797e-05,1.015477,0.0037
2004-09-22,9451.0,92062.7,1.3,101513.7,-0.000334818021481,1.015137,0.00404
2004-09-23,9357.0,92062.7,1.3,101419.7,-0.000925983389434,1.014197,0.00498
2004-09-24,9462.0,92062.7,1.3,101524.7,0.00103530182006,1.015247,0.00393
2004-09-27,9400.0,92062.7,1.3,101462.7,-0.000610688827448,1.014627,0.00455
2004-09-28,9378.0,92062.7,1.3,101440.7,-0.000216828450258,1.014407,0.00477
2004-09-29,9432.0,92062.7,1.3,101494.7,0.00053233071144,1.014947,0.00423
2004-09-30,9570.0,92062.7,1.3,101632.7,0.00135967690924,1.016327,0.00285
2004-10-01,9759.0,92062.7,1.3,101821.7,0.00185963769535,1.018217,0.00096
2004-10-04,9752.0,92062.7,1.3,101814.7,-6.8747624524e-05,1.018147,0.00103
2004-10-05,9761.0,92062.7,1.3,101823.7,8.83958799662e-05,1.018237,0.00094
2004-10-06,9866.0,92062.7,1.3,101928.7,0.00103119411296,1.019287,0.0
2004-10-07,9925.0,92062.7,1.3,101987.7,0.000578835990256,1.019877,0.0
2004-10-08,9908.0,92062.7,1.3,101970.7,-0.00016668676713,1.019707,0.00017
2004-10-11,9983.0,92062.7,1.3,102045.7,0.000735505395177,1.020457,0.0
2004-10-12,10170.0,92062.7,1.3,102232.7,0.00183251229596,1.022327,0.0
2004-10-13,9945.0,92062.7,1.3,102007.7,-0.00220086136823,1.020077,0.00225
2004-10-14,9901.0,92062.7,1.3,101963.7,-0.000431339987079,1.019637,0.00269
2004-10-15,10030.0,92062.7,1.3,102092.7,0.00126515612909,1.020927,0.0014
2004-10-18,10083.0,92062.7,1.3,102145.7,0.000519136040089,1.021457,0.00087
2004-10-19,9950.0,92062.7,1.3,102012.7,-0.0013020616629,1.020127,0.0022
2004-10-20,9878.0,92062.7,1.3,101940.7,-0.00070579447461,1.019407,0.00292
2004-10-21,9890.0,92062.7,1.3,101952.7,0.000117715495381,1.019527,0.0028
2004-10-22,9728.0,92062.7,1.3,101790.7,-0.001588972141,1.017907,0.00442
2004-10-25,9800.0,92062.7,1.3,101862.7,0.000707333774107,1.018627,0.0037
2004-10-26,9950.0,92062.7,1.3,102012.7,0.00147257043059,1.020127,0.0022
2004-10-27,10107.0,92062.7,1.3,102169.7,0.00153902406269,1.021697,0.00063
2004-10-28,10250.0,92062.7,1.3,102312.7,0.00139963218058,1.023127,0.0
2004-10-29,10300.0,92062.7,1.3,102362.7,0.000488697884036,1.023627,0.0
2004-11-01,10250.0,92062.7,1.3,102312.7,-0.000488459175071,1.023127,0.0005
2004-11-02,10301.0,92062.7,1.3,102363.7,0.000498471841717,1.023637,0.0
2004-11-03,10360.0,92062.7,1.3,102422.7,0.000576376195859,1.024227,0.0
2004-11-04,10635.0,92062.7,1.3,102697.7,0.00268495167575,1.026977,0.0
2004-11-05,10543.0,92062.7,1.3,102605.7,-0.000895833110186,1.026057,0.00092
2004-11-08,10594.0,92062.7,1.3,102656.7,0.000497048409591,1.026567,0.00041
2004-11-09,10585.0,92062.7,1.3,102647.7,-8.76708485661e-05,1.026477,0.0005
2004-11-10,10635.0,92062.7,1.3,102697.7,0.000487102974543,1.026977,0.0
2004-11-11,10644.0,92062.7,1.3,102706.7,8.76358477357e-05,1.027067,0.0
2004-11-12,10630.0,92062.7,1.3,102692.7,-0.000136310484126,1.026927,0.00014
2004-11-15,10566.0,92062.7,1.3,102628.7,-0.000623218592948,1.026287,0.00078
2004-11-16,10571.0,92062.7,1.3,102633.7,4.87193153571e-05,1.026337,0.00073
2004-11-17,10618.0,92062.7,1.3,102680.7,0.000457939253871,1.026807,0.00026
2004-11-18,10622.0,92062.7,1.3,102684.7,3.89557141702e-05,1.026847,0.00022
2004-11-19,10425.0,92062.7,1.3,102487.7,-0.00191849418657,1.024877,0.00219
2004-11-22,10555.0,92062.7,1.3,102617.7,0.00126844489631,1.026177,0.00089
2004-11-23,10612.0,92062.7,1.3,102674.7,0.000555459730631,1.026747,0.00032
2004-11-24,10619.0,92062.7,1.3,102681.7,6.81764835933e-05,1.026817,0.00025
2004-11-26,10606.0,92062.7,1.3,102668.7,-0.000126604838058,1.026687,0.00038
2004-11-29,10530.0,92062.7,1.3,102592.7,-0.000740245079562,1.025927,0.00114
2004-11-30,10541.0,92062.7,1.3,102603.7,0.000107220104354,1.026037,0.00103
2004-12-01,10750.0,92062.7,1.3,102812.7,0.00203696357929,1.028127,0.0
2004-12-02,10690.0,92062.7,1.3,102752.7,-0.000583585490898,1.027527,0.0006
2004-12-03,10592.0,92062.7,1.3,102654.7,-0.000953746227593,1.026547,0.00158
2004-12-06,10590.0,92062.7,1.3,102652.7,-1.94827903642e-05,1.026527,0.0016
2004-12-07,10412.0,92062.7,1.3,102474.7,-0.00173400212561,1.024747,0.00338
2004-12-08,10410.0,92062.7,1.3,102472.7,-1.95170124918e-05,1.024727,0.0034
2004-12-09,10486.0,92062.7,1.3,102548.7,0.000741660949697,1.025487,0.00264
2004-12-10,10383.0,92062.7,1.3,102445.7,-0.0010044008359,1.024457,0.00367
2004-12-13,10428.0,92062.7,1.3,102490.7,0.000439257089365,1.024907,0.00322
2004-12-14,10497.0,92062.7,1.3,102559.7,0.000673231815179,1.025597,0.00253
2004-12-15,10506.0,92062.7,1.3,102568.7,8.77537668305e-05,1.025687,0.00244
2004-12-16,10453.0,92062.7,1.3,102515.7,-0.00051672683772,1.025157,0.00297
2004-12-17,10415.0,92062.7,1.3,102477.7,-0.000370674930767,1.024777,0.00335
2004-12-20,10492.0,92062.7,1.3,102554.7,0.00075138298381,1.025547,0.00258
2004-12-21,10653.0,92062.7,1.3,102715.7,0.00156989392003,1.027157,0.00097
2004-12-22,10747.0,92062.7,1.3,102809.7,0.00091514734359,1.028097,2.99999999995e-05
2004-12-23,10801.0,92062.7,1.3,102863.7,0.000525242267996,1.028637,0.0
2004-12-27,10712.0,92062.7,1.3,102774.7,-0.000865222619836,1.027747,0.00089
2004-12-28,10761.0,92062.7,1.3,102823.7,0.000476771034116,1.028237,0.0004
2004-12-29,10772.0,92062.7,1.3,102834.7,0.000106979227552,1.028347,0.00029
2004-12-30,10764.0,92062.7,1.3,102826.7,-7.77947521605e-05,1.028267,0.00037
2004-12-31,10784.0,92062.7,1.3,102846.7,0.000194502011637,1.028467,0.00017
2005-01-03,10588.0,92062.7,1.3,102650.7,-0.00190574904202,1.026507,0.00213
2005-01-04,10542.0,92062.7,1.3,102604.7,-0.000448121639697,1.026047,0.00259
2005-01-05,10526.0,92062.7,1.3,102588.7,-0.000155938275732,1.025887,0.00275
2005-01-06,10490.0,92062.7,1.3,102552.7,-0.000350915841608,1.025527,0.00311
2005-01-07,10349.0,92062.7,1.3,102411.7,-0.00137490285482,1.024117,0.00452
2005-01-10,10472.0,92062.7,1.3,102534.7,0.00120103464741,1.025347,0.00329
2005-01-11,10385.0,92062.7,1.3,102447.7,-0.0008484932418,1.024477,0.00416
2005-01-12,10251.0,92062.7,1.3,102313.7,-0.00130798446427,1.023137,0.0055
2005-01-13,10077.0,92062.7,1.3,102139.7,-0.00170065201434,1.021397,0.00724
2005-01-14,10077.0,92062.7,1.3,102139.7,0.0,1.021397,0.00724
2005-01-18,10180.0,92062.7,1.3,102242.7,0.00100842277782,1.022427,0.00621
2005-01-19,10091.0,92062.7,1.3,102153.7,-0.000870477794503,1.021537,0.0071
2005-01-20,10057.0,92062.7,1.3,102119.7,-0.000332831801491,1.021197,0.00744
2005-01-21,10060.0,92062.7,1.3,102122.7,2.93772895925e-05,1.021227,0.00741
2005-01-24,10095.0,92062.7,1.3,102157.7,0.000342724976915,1.021577,0.00706
2005-01-25,10093.0,92062.7,1.3,102155.7,-1.95775746713e-05,1.021557,0.00708
2005-01-26,10166.0,92062.7,1.3,102228.7,0.000714595465549,1.022287,0.00635
2005-01-27,10090.0,92062.7,1.3,102152.7,-0.000743431149961,1.021527,0.00711
2005-01-28,10024.0,92062.7,1.3,102086.7,-0.000646091586419,1.020867,0.00777
2005-01-31,10236.0,92062.7,1.3,102298.7,0.00207666620627,1.022987,0.00565
2005-02-01,10336.0,92062.7,1.3,102398.7,0.000977529528723,1.023987,0.00465
2005-02-02,10295.0,92062.7,1.3,102357.7,-0.000400395708149,1.023577,0.00506
2005-02-03,10280.0,92062.7,1.3,102342.7,-0.000146544910642,1.023427,0.00521
2005-02-04,10303.0,92062.7,1.3,102365.7,0.000224735130107,1.023657,0.00498
2005-02-07,10301.0,92062.7,1.3,102363.7,-1.95377943979e-05,1.023637,0.005
2005-02-08,10252.0,92062.7,1.3,102314.7,-0.000478685315205,1.023147,0.00549
2005-02-09,10134.0,92062.7,1.3,102196.7,-0.00115330446163,1.021967,0.00667
2005-02-10,10191.0,92062.7,1.3,102253.7,0.000557747950765,1.022537,0.0061
2005-02-11,10125.0,92062.7,1.3,102187.7,-0.000645453416356,1.021877,0.00676
2005-02-14,10130.0,92062.7,1.3,102192.7,4.89295678443e-05,1.021927,0.00671
2005-02-15,10233.0,92062.7,1.3,102295.7,0.00100789978149,1.022957,0.00568
2005-02-16,10114.0,92062.7,1.3,102176.7,-0.00116329425382,1.021767,0.00687
2005-02-17,10011.0,92062.7,1.3,102073.7,-0.00100805761,1.020737,0.0079
2005-02-18,9895.0,92062.7,1.3,101957.7,-0.00113643377285,1.019577,0.00906
2005-02-22,9693.0,92062.7,1.3,101755.7,-0.00198121377787,1.017557,0.01108
2005-02-23,9744.0,92062.7,1.3,101806.7,0.000501200424153,1.018067,0.01057
2005-02-24,9857.0,92062.7,1.3,101919.7,0.00110994659487,1.019197,0.00944
2005-02-25,10020.0,92062.7,1.3,102082.7,0.00159929827109,1.020827,0.00781
2005-02-28,9901.0,92062.7,1.3,101963.7,-0.00116572151795,1.019637,0.009
2005-03-01,10137.0,92062.7,1.3,102199.7,0.00231454919741,1.021997,0.00664
2005-03-02,10138.0,92062.7,1.3,102200.7,9.78476453461e-06,1.022007,0.00663
2005-03-03,10121.0,92062.7,1.3,102183.7,-0.000166339369496,1.021837,0.0068
2005-03-04,10468.0,92062.7,1.3,102530.7,0.00339584493417,1.025307,0.00333
2005-03-07,10531.0,92062.7,1.3,102593.7,0.00061445011104,1.025937,0.0027
2005-03-08,10457.0,92062.7,1.3,102519.7,-0.000721291853203,1.025197,0.00344
2005-03-09,10215.0,92062.7,1.3,102277.7,-0.00236052192896,1.022777,0.00586
2005-03-10,10267.0,92062.7,1.3,102329.7,0.000508419723948,1.023297,0.00534
2005-03-11,10121.0,92062.7,1.3,102183.7,-0.0014267607547,1.021837,0.0068
2005-03-14,10204.0,92062.7,1.3,102266.7,0.000812262621142,1.022667,0.00597
2005-03-15,10114.0,92062.7,1.3,102176.7,-0.00088005186439,1.021767,0.00687
2005-03-16,10100.0,92062.7,1.3,102162.7,-0.000137017539224,1.021627,0.00701
2005-03-17,10110.0,92062.7,1.3,102172.7,9.78830825731e-05,1.021727,0.00691
2005-03-18,10006.0,92062.7,1.3,102068.7,-0.0010178844251,1.020687,0.00795
2005-03-21,10021.0,92062.7,1.3,102083.7,0.000146959841754,1.020837,0.0078
2005-03-22,9822.0,92062.7,1.3,101884.7,-0.00194938075324,1.018847,0.00979
2005-03-23,9856.0,92062.7,1.3,101918.7,0.00033371055713,1.019187,0.00945
2005-03-24,9832.0,92062.7,1.3,101894.7,-0.000235481810502,1.018947,0.00969
2005-03-28,9901.0,92062.7,1.3,101963.7,0.000677169666332,1.019637,0.009
2005-03-29,9920.0,92062.7,1.3,101982.7,0.000186340825215,1.019827,0.00881
2005-03-30,10144.0,92062.7,1.3,102206.7,0.00219645096668,1.022067,0.00657
2005-03-31,10206.0,92062.7,1.3,102268.7,0.000606613852125,1.022687,0.00595
2005-04-01,10089.0,92062.7,1.3,102151.7,-0.00114404504995,1.021517,0.00712
2005-04-04,10195.0,92062.7,1.3,102257.7,0.00103767240291,1.022577,0.00606
2005-04-05,10281.0,92062.7,1.3,102343.7,0.000841012461653,1.023437,0.0052
2005-04-06,10328.0,92062.7,1.3,102390.7,0.000459236865581,1.023907,0.00473
2005-04-07,10340.0,92062.7,1.3,102402.7,0.000117198143972,1.024027,0.00461
2005-04-08,10237.0,92062.7,1.3,102299.7,-0.00100583285402,1.022997,0.00564
2005-04-11,10243.0,92062.7,1.3,102305.7,5.86511983907e-05,1.023057,0.00558
2005-04-12,10514.0,92062.7,1.3,102576.7,0.00264892376476,1.025767,0.00287
2005-04-13,10420.0,92062.7,1.3,102482.7,-0.000916387444712,1.024827,0.00381
2005-04-14,10275.0,92062.7,1.3,102337.7,-0.00141487294929,1.023377,0.00526
2005-04-15,10130.0,92062.7,1.3,102192.7,-0.00141687765115,1.021927,0.00671
2005-04-18,10313.0,92062.7,1.3,102375.7,0.00179073456323,1.023757,0.00488
2005-04-19,10214.0,92062.7,1.3,102276.7,-0.000967026354887,1.022767,0.00587
2005-04-20,9962.0,92062.7,1.3,102024.7,-0.00246390429101,1.020247,0.00839
2005-04-21,10054.0,92062.7,1.3,102116.7,0.000901742421198,1.021167,0.00747
2005-04-22,9990.0,92062.7,1.3,102052.7,-0.000626733923051,1.020527,0.00811
2005-04-25,10126.0,92062.7,1.3,102188.7,0.00133264480019,1.021887,0.00675
2005-04-26,10089.0,92062.7,1.3,102151.7,-0.00036207525881,1.021517,0.00712
2005-04-27,10375.0,92062.7,1.3,102437.7,0.00279975761539,1.024377,0.00426
2005-04-28,10260.0,92062.7,1.3,102322.7,-0.00112263356167,1.023227,0.00541
2005-04-29,10345.0,92062.7,1.3,102407.7,0.000830705210085,1.024077,0.00456
2005-05-02,10341.0,92062.7,1.3,102403.7,-3.9059562904e-05,1.024037,0.0046
2005-05-03,10284.0,92062.7,1.3,102346.7,-0.000556620512735,1.023467,0.00517
2005-05-04,10460.0,92062.7,1.3,102522.7,0.0017196450887,1.025227,0.00341
2005-05-05,10410.0,92062.7,1.3,102472.7,-0.000487696871034,1.024727,0.00391
2005-05-06,10330.0,92062.7,1.3,102392.7,-0.000780695736523,1.023927,0.00471
2005-05-09,10400.0,92062.7,1.3,102462.7,0.000683642486232,1.024627,0.00401
2005-05-10,10228.0,92062.7,1.3,102290.7,-0.00167865964883,1.022907,0.00573
2005-05-11,10250.0,92062.7,1.3,102312.7,0.00021507331556,1.023127,0.00551
2005-05-12,10115.0,92062.7,1.3,102177.7,-0.0013194842869,1.021777,0.00686
2005-05-13,10093.0,92062.7,1.3,102155.7,-0.00021531116868,1.021557,0.00708
2005-05-16,10341.0,92062.7,1.3,102403.7,0.00242766678707,1.024037,0.0046
2005-05-17,10447.0,92062.7,1.3,102509.7,0.00103511884824,1.025097,0.00354
2005-05-18,10570.0,92062.7,1.3,102632.7,0.00119988644977,1.026327,0.00231
2005-05-19,10535.0,92062.7,1.3,102597.7,-0.000341021916017,1.025977,0.00266
2005-05-20,10452.0,92062.7,1.3,102514.7,-0.00080898499674,1.025147,0.00349
2005-05-23,10413.0,92062.7,1.3,102475.7,-0.000380433245183,1.024757,0.00388
2005-05-24,10348.0,92062.7,1.3,102410.7,-0.000634296716197,1.024107,0.00453
2005-05-25,10283.0,92062.7,1.3,102345.7,-0.000634699303881,1.023457,0.00518
2005-05-26,10386.0,92062.7,1.3,102448.7,0.0010063930385,1.024487,0.00415
2005-05-27,10305.0,92062.7,1.3,102367.7,-0.000790639607921,1.023677,0.00496
2005-05-31,10214.0,92062.7,1.3,102276.7,-0.000888952276939,1.022767,0.00587
2005-06-01,10372.0,92062.7,1.3,102434.7,0.00154482888087,1.024347,0.00429
2005-06-02,10406.0,92062.7,1.3,102468.7,0.000331918773619,1.024687,0.00395
2005-06-03,10319.0,92062.7,1.3,102381.7,-0.000849039755555,1.023817,0.00482
2005-06-06,10337.0,92062.7,1.3,102399.7,0.000175812669647,1.023997,0.00464
2005-06-07,10257.0,92062.7,1.3,102319.7,-0.000781252288825,1.023197,0.00544
2005-06-08,10262.0,92062.7,1.3,102324.7,4.88664450737e-05,1.023247,0.00539
2005-06-09,10264.0,92062.7,1.3,102326.7,1.95456229044e-05,1.023267,0.00537
2005-06-10,10278.0,92062.7,1.3,102340.7,0.000136816686163,1.023407,0.00523
2005-06-13,10297.0,92062.7,1.3,102359.7,0.000185654387746,1.023597,0.00504
2005-06-14,10423.0,92062.7,1.3,102485.7,0.0012309531974,1.024857,0.00378
2005-06-15,10507.0,92062.7,1.3,102569.7,0.00081962654302,1.025697,0.00294
2005-06-16,10463.0,92062.7,1.3,102525.7,-0.000428976588603,1.025257,0.00338
2005-06-17,10660.0,92062.7,1.3,102722.7,0.0019214694462,1.027227,0.00141
2005-06-20,10651.0,92062.7,1.3,102713.7,-8.76145194781e-05,1.027137,0.0015
2005-06-21,10640.0,92062.7,1.3,102702.7,-0.000107093795667,1.027027,0.00161
2005-06-22,10644.0,92062.7,1.3,102706.7,3.8947369446e-05,1.027067,0.00157
2005-06-23,10495.0,92062.7,1.3,102557.7,-0.00145073300963,1.025577,0.00306
2005-06-24,10450.0,92062.7,1.3,102512.7,-0.000438777390679,1.025127,0.00351
2005-06-27,10485.0,92062.7,1.3,102547.7,0.000341421111726,1.025477,0.00316
2005-06-28,10657.0,92062.7,1.3,102719.7,0.00167726823712,1.027197,0.00144
2005-06-29,10638.0,92062.7,1.3,102700.7,-0.000184969387566,1.027007,0.00163
2005-06-30,10516.0,92062.7,1.3,102578.7,-0.00118791790124,1.025787,0.00285
2005-07-01,10558.0,92062.7,1.3,102620.7,0.000409441726206,1.026207,0.00243
2005-07-05,10643.0,92062.7,1.3,102705.7,0.000828292927255,1.027057,0.00158
2005-07-06,10513.0,92062.7,1.3,102575.7,-0.0012657525337,1.025757,0.00288
2005-07-07,10574.0,92062.7,1.3,102636.7,0.000594682756247,1.026367,0.00227
